,NumberofOrders,YearlyIncome,SalesAmt,Age,NumberItems,city2,gender2,gender,city,Clusterlabel
4107,1,80000.0,23.78,43,2,241,0,F,Sydney,3
4108,2,30000.0,62.76,74,4,44,0,F,Cambridge,1
4109,2,10000.0,5908.25,63,3,190,0,F,Paris,1
4110,2,40000.0,5314.25,75,3,157,1,M,Melton,1
4111,2,70000.0,3318.3575,73,5,190,1,M,Paris,0
4112,2,100000.0,6090.59,45,5,86,1,M,Cranbourne,3
4113,2,10000.0,1574.4175,47,3,148,1,M,London,1
4114,2,90000.0,2145.9175,47,3,192,1,M,Perth,3
4115,1,10000.0,553.97,42,3,162,1,M,Milton Keynes,1
4116,2,80000.0,4445.0582,62,4,9,1,M,Bendigo,3
4117,2,100000.0,4632.8625,40,3,89,1,M,Darlinghurst,3
4118,1,60000.0,63.97,68,3,35,1,M,Burbank,0
4119,4,100000.0,7195.58,69,6,105,1,M,Frankfurt,3
4120,1,20000.0,128.97,38,4,100,1,M,Erlangen,1
4121,4,170000.0,7075.27,71,10,147,1,M,Liverpool,2
4122,2,20000.0,123.47,51,3,121,1,M,High Wycombe,1
4123,1,40000.0,39.98,47,2,0,1,M,Ballard,1
4124,2,70000.0,1938.47,60,3,192,1,M,Perth,0
4125,2,80000.0,6093.2,51,5,89,1,M,Darlinghurst,3
4126,1,90000.0,28.98,72,2,190,1,M,Paris,3
4127,1,100000.0,29.99,55,1,14,1,M,Beverly Hills,3
4128,1,60000.0,27.28,47,2,4,1,M,Beaverton,0
4129,1,20000.0,4.99,54,1,167,1,M,Münster,1
4130,1,80000.0,69.99,63,1,149,1,M,Long Beach,3
4131,1,30000.0,1155.48,49,2,20,1,M,Bobigny,1
4132,2,40000.0,43.21,79,5,104,1,M,Findon,1
4133,1,10000.0,60.47,59,3,213,1,M,Saint Germain en Laye,1
4134,1,20000.0,6.28,55,2,237,1,M,Stuttgart,1
4135,1,40000.0,161.59,43,3,37,1,M,Burlingame,1
4136,1,80000.0,73.97,70,3,190,1,M,Paris,3
4137,1,10000.0,6.28,56,2,118,1,M,Hannover,1
4138,1,40000.0,7.28,46,2,10,1,M,Berkeley,1
4139,2,90000.0,3234.94,54,6,33,1,M,Bremerton,3
4140,2,10000.0,242.94,49,6,148,1,M,London,1
4141,1,50000.0,553.97,76,3,7,0,F,Bellflower,0
4142,1,10000.0,108.46,62,4,189,0,F,Pantin,1
4143,1,70000.0,32.6,65,1,33,0,F,Bremerton,0
4144,1,30000.0,1155.48,46,2,148,0,F,London,1
4145,1,80000.0,39.98,45,2,107,1,M,Fremont,3
4146,1,110000.0,78.48,50,3,225,1,M,Seattle,3
4147,2,30000.0,123.95,66,5,42,1,M,Caloundra,1
4148,1,150000.0,21.49,51,1,221,1,M,San Gabriel,2
4149,2,30000.0,3089.8,44,5,33,1,M,Bremerton,1
4150,1,50000.0,35.23,76,3,35,0,F,Burbank,0
4151,1,70000.0,1750.98,50,2,223,0,F,Santa Monica,0
4152,2,150000.0,5973.24,54,5,220,0,F,San Francisco,2
4153,1,60000.0,13.98,51,2,10,0,F,Berkeley,0
4154,1,30000.0,4.99,42,1,151,0,F,Lynnwood,1
4155,1,40000.0,29.99,60,1,169,0,F,National City,1
4156,1,40000.0,64.97,61,3,14,0,F,Beverly Hills,1
4157,2,60000.0,4548.5025,67,6,126,0,F,Issaquah,0
4158,2,20000.0,4127.25,39,3,42,1,M,Caloundra,1
4159,2,40000.0,5908.26,54,3,148,1,M,London,1
4160,1,60000.0,21.49,37,1,196,1,M,Port Macquarie,0
4161,1,60000.0,1193.45,37,5,94,1,M,Duesseldorf,0
4162,2,70000.0,6098.58,55,6,75,1,M,Cloverdale,0
4163,2,110000.0,5932.74,47,4,231,1,M,South Melbourne,3
4164,1,20000.0,777.34,75,2,217,1,M,Salzgitter,1
4165,1,90000.0,78.98,56,2,8,1,M,Bellingham,3
4166,1,20000.0,53.99,47,1,191,1,M,Paris La Defense,1
4167,1,40000.0,589.98,45,2,79,1,M,Colombes,1
4168,1,60000.0,71.58,77,3,36,1,M,Burien,0
4169,2,70000.0,48.45,44,5,224,1,M,Seaford,0
4170,2,20000.0,5875.55,39,3,190,1,M,Paris,1
4171,2,20000.0,2537.97,54,3,190,1,M,Paris,1
4172,1,60000.0,69.97,52,3,138,1,M,Lavender Bay,0
4173,1,20000.0,37.27,43,3,148,1,M,London,1
4174,2,20000.0,1308.0582,39,5,204,1,M,Rhodes,1
4175,1,30000.0,1229.96,51,4,20,1,M,Bobigny,1
4176,1,60000.0,23.97,48,3,66,1,M,Chula Vista,0
4177,3,40000.0,5750.3625,48,7,229,1,M,Solingen,1
4178,2,130000.0,6098.54,49,6,231,1,M,South Melbourne,2
4179,1,20000.0,162.99,42,2,140,1,M,Leeds,1
4180,1,40000.0,78.98,71,2,74,1,M,Cliffside,1
4181,1,10000.0,12.98,62,2,211,1,M,Saarbrücken,1
4182,1,110000.0,2419.46,56,5,7,1,M,Bellflower,3
4183,1,30000.0,1228.83,55,3,25,1,M,Boulogne-sur-Mer,1
4184,2,30000.0,1962.46,56,4,94,1,M,Duesseldorf,1
4185,2,10000.0,135.55,39,6,239,1,M,Sunbury,1
4186,1,20000.0,64.97,45,3,13,1,M,Berlin,1
4187,2,60000.0,5279.26,51,2,113,1,M,Goulburn,0
4188,2,60000.0,1375.26,53,4,139,1,M,Lebanon,0
4189,3,90000.0,232.23,49,8,195,1,M,Port Hammond,3
4190,1,30000.0,88.98,100,3,223,1,M,Santa Monica,1
4191,2,30000.0,4143.25,43,3,229,1,M,Solingen,1
4192,1,60000.0,71.97,39,2,221,1,M,San Gabriel,0
4193,1,60000.0,1179.97,57,3,130,1,M,Kirkland,0
4194,1,100000.0,94.48,50,2,182,1,M,Oregon City,3
4195,1,70000.0,128.97,61,3,37,1,M,Burlingame,0
4196,1,40000.0,75.97,47,2,229,0,F,Solingen,1
4197,1,80000.0,106.96,52,3,10,0,F,Berkeley,3
4198,1,90000.0,21.98,76,1,99,0,F,El Cajon,3
4199,2,130000.0,3092.96,53,4,142,0,F,Lemon Grove,2
4200,2,50000.0,5948.24,45,5,107,0,F,Fremont,0
4201,1,30000.0,133.49,38,2,132,0,F,Lake Oswego,1
4202,2,40000.0,109.77,42,5,203,0,F,Renton,1
4203,1,40000.0,45.22,43,4,225,0,F,Seattle,1
4204,1,120000.0,69.97,52,3,99,0,F,El Cajon,2
4205,1,90000.0,599.47,60,3,14,0,F,Beverly Hills,3
4206,1,100000.0,2294.99,55,1,132,0,F,Lake Oswego,3
4207,1,100000.0,64.47,57,3,267,0,F,Yakima,3
4208,1,20000.0,46.83,63,4,199,0,F,Puyallup,1
4209,2,50000.0,2860.4182,45,5,107,0,F,Fremont,0
4210,1,130000.0,2564.92,57,5,219,0,F,San Diego,2
4211,1,60000.0,7.28,53,2,74,0,F,Cliffside,0
4212,1,30000.0,98.96,64,4,226,0,F,Sedro Woolley,1
4213,1,40000.0,33.98,43,2,149,0,F,Long Beach,1
4214,1,60000.0,13.98,44,2,146,0,F,Lincoln Acres,0
4215,1,60000.0,553.97,56,3,252,0,F,W. Linn,0
4216,1,60000.0,7.28,69,2,7,0,F,Bellflower,0
4217,1,20000.0,36.27,57,3,198,0,F,Portland,1
4218,2,70000.0,155.94,48,6,66,0,F,Chula Vista,0
4219,2,10000.0,126.95,70,5,42,0,F,Caloundra,1
4220,1,20000.0,69.99,46,1,215,0,F,Saint-Denis,1
4221,1,40000.0,63.97,41,3,140,0,F,Leeds,1
4222,1,50000.0,2071.4196,51,1,169,0,F,National City,0
4223,1,50000.0,539.99,71,1,14,0,F,Beverly Hills,0
4224,3,60000.0,104.55,60,5,168,0,F,N. Vancouver,0
4225,2,130000.0,4511.5425,51,3,146,0,F,Lincoln Acres,2
4226,1,50000.0,31.27,47,3,36,0,F,Burien,0
4227,3,60000.0,95.82,59,8,230,0,F,Sooke,0
4228,1,60000.0,2367.92,59,4,247,0,F,Vancouver,0
4229,1,70000.0,2366.96,41,3,35,0,F,Burbank,0
4230,1,70000.0,4.99,43,1,4,0,F,Beaverton,0
4231,2,70000.0,4468.1582,52,3,179,0,F,Oakland,0
4232,1,70000.0,81.46,65,3,10,0,F,Berkeley,0
4233,1,110000.0,89.97,50,3,160,0,F,Mill Valley,3
4234,1,40000.0,29.99,70,1,33,0,F,Bremerton,1
4235,1,70000.0,2341.97,63,2,230,0,F,Sooke,0
4236,1,90000.0,2316.97,57,2,223,0,F,Santa Monica,3
4237,1,30000.0,56.97,38,2,142,0,F,Lemon Grove,1
4238,1,40000.0,617.47,50,4,88,0,F,Daly City,1
4239,1,60000.0,1134.47,43,3,188,0,F,Palo Alto,0
4240,2,70000.0,76.27,65,4,149,0,F,Long Beach,0
4241,2,80000.0,4362.74,58,4,113,0,F,Goulburn,3
4242,1,30000.0,777.34,73,2,133,0,F,Lakewood,1
4243,1,40000.0,39.98,41,2,33,0,F,Bremerton,1
4244,3,20000.0,8068.03,73,5,148,0,F,London,1
4245,2,40000.0,3617.83,71,3,192,0,F,Perth,1
4246,2,70000.0,98.96,53,4,86,0,F,Cranbourne,0
4247,1,20000.0,57.98,43,2,128,0,F,Kiel,1
4248,1,30000.0,597.95,45,5,60,0,F,Chatou,1
4249,2,30000.0,62.27,54,3,239,0,F,Sunbury,1
4250,1,40000.0,36.27,43,3,4,0,F,Beaverton,1
4251,1,20000.0,37.27,45,3,159,0,F,Metz,1
4252,1,40000.0,553.97,54,3,236,1,M,Stoke-on-Trent,1
4253,1,80000.0,22.93,54,3,222,1,M,Santa Cruz,3
4254,1,120000.0,56.97,76,2,199,1,M,Puyallup,2
4255,1,40000.0,782.99,47,1,174,1,M,Newton,1
4256,2,70000.0,1883.5582,61,5,112,1,M,Gold Coast,0
4257,1,20000.0,4.99,57,1,261,1,M,Westminster,1
4258,2,40000.0,5973.24,45,5,33,1,M,Bremerton,1
4259,1,50000.0,7.28,47,2,259,1,M,West Covina,0
4260,4,60000.0,228.52,59,9,158,1,M,Metchosin,0
4261,1,80000.0,608.96,49,4,110,1,M,Glendale,3
4262,1,60000.0,56.97,55,2,265,1,M,Woodland Hills,0
4263,1,60000.0,2049.0982,50,1,84,1,M,Corvallis,0
4264,1,30000.0,583.97,74,3,148,0,F,London,1
4265,25,40000.0,1006.83,50,58,54,0,F,Cergy,1
4266,1,80000.0,89.46,52,4,35,0,F,Burbank,3
4267,3,20000.0,5169.07,58,7,148,0,F,London,1
4268,2,70000.0,32.22,57,3,204,0,F,Rhodes,0
4269,1,20000.0,2049.0982,37,1,190,0,F,Paris,1
4270,1,20000.0,48.97,41,3,145,0,F,Lille,1
4271,1,40000.0,4.99,41,1,261,0,F,Westminster,1
4272,2,40000.0,5976.74,40,5,15,0,F,Billericay,1
4273,2,40000.0,5935.55,62,4,139,0,F,Lebanon,1
4274,1,10000.0,34.99,41,1,100,0,F,Erlangen,1
4275,1,40000.0,1164.47,47,3,258,0,F,Werne,1
4276,1,60000.0,561.92,54,4,197,0,F,Port Orchard,0
4277,1,80000.0,2453.04,68,4,222,0,F,Santa Cruz,3
4278,1,90000.0,4.99,46,1,109,0,F,Geelong,3
4279,4,90000.0,104.19,49,8,174,0,F,Newton,3
4280,2,40000.0,4132.24,45,4,227,0,F,Shawnee,1
4281,1,70000.0,71.95,64,4,198,0,F,Portland,0
4282,1,40000.0,39.98,42,2,10,0,F,Berkeley,1
4283,2,60000.0,89.25,42,4,136,0,F,Langford,0
4284,2,70000.0,5930.23,68,4,149,0,F,Long Beach,0
4285,2,80000.0,135.43,63,7,15,0,F,Billericay,3
4286,1,70000.0,579.97,65,3,173,0,F,Newport Beach,0
4287,1,30000.0,2418.05,59,3,206,1,M,Roissy en Brie,1
4288,2,30000.0,77.96,57,4,162,1,M,Milton Keynes,1
4289,2,20000.0,5908.25,41,3,183,1,M,Orleans,1
4290,1,20000.0,39.22,41,4,229,1,M,Solingen,1
4291,2,20000.0,1869.5782,43,3,229,1,M,Solingen,1
4292,1,40000.0,1764.96,40,4,173,0,F,Newport Beach,1
4293,2,30000.0,1957.47,52,3,114,1,M,Grevenbroich,1
4294,2,30000.0,4692.8825,53,5,190,1,M,Paris,1
4295,2,40000.0,1932.46,76,4,153,1,M,Malabar,1
4296,1,90000.0,69.99,43,1,224,1,M,Seaford,3
4297,1,110000.0,96.92,54,4,10,1,M,Berkeley,3
4298,1,80000.0,69.99,50,1,205,1,M,Rockhampton,3
4299,2,90000.0,6098.58,48,6,157,1,M,Melton,3
4300,1,10000.0,742.35,37,1,138,1,M,Lavender Bay,1
4301,1,90000.0,67.2,50,5,8,1,M,Bellingham,3
4302,1,110000.0,21.98,57,1,66,1,M,Chula Vista,3
4303,1,40000.0,2422.54,39,4,268,1,M,York,1
4304,1,70000.0,27.28,48,2,82,1,M,Concord,0
4305,2,110000.0,44.57,55,4,10,1,M,Berkeley,3
4306,1,10000.0,89.97,81,3,190,1,M,Paris,1
4307,1,70000.0,13.98,54,2,33,1,M,Bremerton,0
4308,1,10000.0,31.27,48,3,15,1,M,Billericay,1
4309,1,20000.0,1299.83,70,3,175,1,M,North Ryde,1
4310,1,30000.0,149.98,40,3,21,1,M,Bonn,1
4311,1,100000.0,123.99,57,2,190,1,M,Paris,3
4312,2,10000.0,2756.5425,40,3,104,1,M,Findon,1
4313,1,20000.0,38.98,75,2,13,1,M,Berlin,1
4314,1,110000.0,28.99,60,1,190,1,M,Paris,3
4315,1,10000.0,126.28,42,3,213,1,M,Saint Germain en Laye,1
4316,2,20000.0,118.96,39,4,104,0,F,Findon,1
4317,3,40000.0,5806.3525,43,7,206,0,F,Roissy en Brie,1
4318,2,40000.0,5968.23,39,5,8,0,F,Bellingham,1
4319,3,80000.0,116.93,64,7,245,0,F,Townsville,3
4320,1,50000.0,1155.48,76,2,78,0,F,Colma,0
4321,2,60000.0,51.97,48,2,136,0,F,Langford,0
4322,1,70000.0,2341.97,54,2,226,0,F,Sedro Woolley,0
4323,2,60000.0,3219.5782,46,3,195,0,F,Port Hammond,0
4324,1,60000.0,1779.47,65,3,130,0,F,Kirkland,0
4325,1,10000.0,38.98,61,2,92,0,F,Drancy,1
4326,1,70000.0,91.58,62,3,7,0,F,Bellflower,0
4327,1,100000.0,2543.44,49,4,7,0,F,Bellflower,3
4328,1,60000.0,2393.06,59,2,219,0,F,San Diego,0
4329,1,30000.0,74.98,64,3,4,0,F,Beaverton,1
4330,3,70000.0,8256.5,44,8,120,0,F,Hervey Bay,0
4331,2,70000.0,3124.45,47,4,66,0,F,Chula Vista,0
4332,1,70000.0,1189.46,76,4,35,0,F,Burbank,0
4333,1,10000.0,39.98,45,2,214,0,F,Saint Ouen,1
4334,1,50000.0,1700.99,43,1,267,1,M,Yakima,0
4335,3,70000.0,296.91,74,8,168,1,M,N. Vancouver,0
4336,1,70000.0,119.96,43,4,197,1,M,Port Orchard,0
4337,2,40000.0,51.27,70,4,36,1,M,Burien,1
4338,1,20000.0,2428.05,48,3,20,1,M,Bobigny,1
4339,1,40000.0,123.98,41,2,223,1,M,Santa Monica,1
4340,4,40000.0,189.04,42,9,209,1,M,Royal Oak,1
4341,1,40000.0,1120.49,60,1,265,1,M,Woodland Hills,1
4342,1,70000.0,54.98,56,2,227,1,M,Shawnee,0
4343,1,100000.0,2394.95,56,5,216,1,M,Salem,3
4344,1,80000.0,32.22,63,3,38,1,M,Burnaby,3
4345,1,20000.0,58.98,56,2,186,0,F,Oxon,1
4346,2,80000.0,86.26,42,4,161,0,F,Milsons Point,3
4347,1,80000.0,34.98,56,2,8,0,F,Bellingham,3
4348,1,40000.0,67.93,47,3,142,0,F,Lemon Grove,1
4349,1,50000.0,148.47,48,3,14,0,F,Beverly Hills,0
4350,2,60000.0,5962.52,69,6,142,0,F,Lemon Grove,0
4351,2,70000.0,30.97,41,2,156,0,F,Melbourne,0
4352,1,30000.0,38.88,68,3,225,0,F,Seattle,1
4353,1,40000.0,539.99,38,1,264,0,F,Woodburn,1
4354,1,10000.0,29.98,55,2,100,0,F,Erlangen,1
4355,1,10000.0,642.95,58,5,20,0,F,Bobigny,1
4356,1,60000.0,2418.05,59,3,222,0,F,Santa Cruz,0
4357,1,70000.0,99.96,66,4,218,0,F,San Carlos,0
4358,2,70000.0,104.96,51,3,235,0,F,St. Leonards,0
4359,2,70000.0,3899.4925,54,4,122,0,F,Hobart,0
4360,1,70000.0,617.47,55,4,256,0,F,Warrnambool,0
4361,1,130000.0,49.48,74,2,27,0,F,Bracknell,2
4362,2,60000.0,151.75,41,6,35,0,F,Burbank,0
4363,3,90000.0,6915.4382,43,7,135,0,F,Lane Cove,3
4364,1,30000.0,68.97,39,3,54,0,F,Cergy,1
4365,2,30000.0,2795.0125,65,6,76,0,F,Coffs Harbour,1
4366,1,20000.0,1120.49,53,1,44,0,F,Cambridge,1
4367,1,20000.0,574.98,59,2,116,0,F,Hamburg,1
4368,1,30000.0,48.97,55,3,87,0,F,Croix,1
4369,3,120000.0,217.46,47,5,109,0,F,Geelong,2
4370,2,70000.0,71.16,52,5,228,1,M,Silverwater,0
4371,2,30000.0,2765.3975,51,5,248,1,M,Verrieres Le Buisson,1
4372,3,40000.0,6471.21,43,7,190,1,M,Paris,1
4373,1,30000.0,119.98,42,2,10,1,M,Berkeley,1
4374,1,70000.0,2341.97,50,2,169,1,M,National City,0
4375,1,50000.0,1785.97,40,3,195,1,M,Port Hammond,0
4376,1,90000.0,7.28,44,2,137,1,M,Langley,3
4377,2,10000.0,5948.23,50,5,125,1,M,Ingolstadt,1
4378,1,60000.0,1155.48,55,2,78,1,M,Colma,0
4379,1,90000.0,61.96,51,3,198,1,M,Portland,3
4380,1,40000.0,32.28,42,2,33,1,M,Bremerton,1
4381,1,40000.0,4.99,61,1,84,1,M,Corvallis,1
4382,1,70000.0,56.97,51,2,168,1,M,N. Vancouver,0
4383,2,90000.0,3405.9075,44,4,226,1,M,Sedro Woolley,3
4384,1,30000.0,3578.27,39,1,137,1,M,Langley,1
4385,1,70000.0,36.59,61,2,151,1,M,Lynnwood,0
4386,1,20000.0,68.49,61,2,209,1,M,Royal Oak,1
4387,2,30000.0,5729.97,47,3,105,0,F,Frankfurt,1
4388,2,30000.0,110.46,38,4,186,1,M,Oxon,1
4389,2,40000.0,1637.3775,42,6,18,1,M,Birmingham,1
4390,1,20000.0,43.46,43,4,214,1,M,Saint Ouen,1
4391,1,20000.0,23.78,46,2,123,1,M,Hof,1
4392,2,30000.0,3039.31,45,4,262,1,M,Wokingham,1
4393,1,40000.0,1754.98,56,2,54,1,M,Cergy,1
4394,2,120000.0,3125.91,59,5,217,1,M,Salzgitter,2
4395,1,130000.0,2514.93,68,4,12,1,M,Berkshire,2
4396,1,40000.0,34.98,72,2,0,1,M,Ballard,1
4397,1,60000.0,1155.48,52,2,135,1,M,Lane Cove,0
4398,1,110000.0,154.98,57,3,10,1,M,Berkeley,3
4399,1,40000.0,1735.98,44,2,7,1,M,Bellflower,1
4400,1,60000.0,32.6,78,1,146,1,M,Lincoln Acres,0
4401,2,10000.0,2542.96,44,4,172,1,M,Newcastle upon Tyne,1
4402,1,10000.0,42.97,64,3,249,1,M,Versailles,1
4403,1,40000.0,2339.97,41,3,195,1,M,Port Hammond,1
4404,1,60000.0,3578.27,40,1,131,1,M,La Jolla,0
4405,1,70000.0,36.27,68,3,146,1,M,Lincoln Acres,0
4406,2,120000.0,5943.23,48,5,37,1,M,Burlingame,2
4407,1,20000.0,39.98,57,2,261,1,M,Westminster,1
4408,1,70000.0,4.99,65,1,10,1,M,Berkeley,0
4409,2,20000.0,3764.0682,39,4,112,0,F,Gold Coast,1
4410,2,60000.0,83.98,52,2,241,0,F,Sydney,0
4411,1,80000.0,4.99,47,1,122,0,F,Hobart,3
4412,1,40000.0,25.48,85,2,200,0,F,Reading,1
4413,1,10000.0,23.78,84,2,242,0,F,Sèvres,1
4414,1,20000.0,24.99,38,1,190,0,F,Paris,1
4415,2,110000.0,4921.69,46,3,135,0,F,Lane Cove,3
4416,1,40000.0,29.99,63,1,42,0,F,Caloundra,1
4417,1,30000.0,777.34,59,2,118,0,F,Hannover,1
4418,1,40000.0,21.98,78,1,153,0,F,Malabar,1
4419,2,10000.0,5754.97,55,3,13,0,F,Berlin,1
4420,1,10000.0,564.48,44,2,15,0,F,Billericay,1
4421,1,20000.0,742.35,51,1,183,0,F,Orleans,1
4422,2,30000.0,2459.0682,52,4,92,0,F,Drancy,1
4423,2,30000.0,3759.0782,69,3,34,0,F,Brisbane,1
4424,1,40000.0,15.23,41,3,27,0,F,Bracknell,1
4425,1,100000.0,49.97,65,3,106,0,F,Frankfurt am Main,3
4426,3,130000.0,6972.8625,57,8,12,0,F,Berkshire,2
4427,3,40000.0,5241.4282,44,5,185,0,F,Oxford,1
4428,1,130000.0,14.98,64,2,141,0,F,Leipzig,2
4429,2,70000.0,2661.3996,66,3,178,1,M,Oak Bay,0
4430,2,60000.0,6021.62,50,2,86,0,F,Cranbourne,0
4431,2,90000.0,118.94,53,6,76,0,F,Coffs Harbour,3
4432,2,20000.0,3282.83,54,3,255,0,F,Warrington,1
4433,2,100000.0,6021.62,47,2,112,0,F,Gold Coast,3
4434,1,120000.0,38.98,68,2,187,0,F,Paderborn,2
4435,1,130000.0,4.99,45,1,155,0,F,Matraville,2
4436,1,20000.0,3.99,38,1,183,0,F,Orleans,1
4437,2,90000.0,6044.59,45,5,122,0,F,Hobart,3
4438,2,90000.0,78.26,58,3,239,0,F,Sunbury,3
4439,2,110000.0,4886.7,46,2,228,0,F,Silverwater,3
4440,1,40000.0,69.99,57,1,202,1,M,Redwood City,1
4441,1,60000.0,2393.06,48,2,33,1,M,Bremerton,0
4442,1,60000.0,69.99,48,1,244,1,M,Torrance,0
4443,1,70000.0,21.98,70,1,264,1,M,Woodburn,0
4444,1,90000.0,539.99,50,1,221,1,M,San Gabriel,3
4445,1,90000.0,124.99,77,2,82,1,M,Concord,3
4446,1,130000.0,2334.98,56,3,202,1,M,Redwood City,2
4447,1,60000.0,1155.48,46,2,36,1,M,Burien,0
4448,1,60000.0,1228.83,46,3,78,1,M,Colma,0
4449,1,30000.0,2.29,69,1,216,1,M,Salem,1
4450,3,50000.0,164.82,45,8,136,1,M,Langford,0
4451,1,60000.0,588.96,47,4,227,1,M,Shawnee,0
4452,2,70000.0,159.96,45,5,33,1,M,Bremerton,0
4453,1,70000.0,24.99,56,1,181,1,M,Olympia,0
4454,1,70000.0,553.97,61,3,10,1,M,Berkeley,0
4455,1,130000.0,84.96,66,3,108,1,M,Gateshead,2
4456,1,60000.0,2418.05,65,3,14,1,M,Beverly Hills,0
4457,1,70000.0,64.47,60,3,146,1,M,Lincoln Acres,0
4458,1,30000.0,131.44,46,5,260,0,F,West Sussex,1
4459,2,40000.0,3240.32,44,4,148,0,F,London,1
4460,1,40000.0,21.49,53,1,147,0,F,Liverpool,1
4461,2,70000.0,4366.4096,48,2,175,0,F,North Ryde,0
4462,2,90000.0,5898.26,42,2,155,0,F,Matraville,3
4463,2,30000.0,4454.5682,57,4,13,0,F,Berlin,1
4464,2,120000.0,3946.5225,49,5,224,0,F,Seaford,2
4465,1,20000.0,58.98,64,2,176,0,F,North Sydney,1
4466,1,40000.0,58.98,70,2,74,0,F,Cliffside,1
4467,2,30000.0,4397.75,40,3,127,0,F,Kassel,1
4468,1,70000.0,12.94,51,2,204,0,F,Rhodes,0
4469,2,10000.0,2756.5425,52,3,251,0,F,Villeneuve-d'Ascq,1
4470,1,20000.0,24.99,38,1,166,0,F,München,1
4471,1,20000.0,63.97,46,3,105,0,F,Frankfurt,1
4472,1,30000.0,638.95,51,5,148,1,M,London,1
4473,2,40000.0,3563.84,76,2,135,1,M,Lane Cove,1
4474,1,100000.0,4.99,58,1,119,1,M,Hawthorne,3
4475,1,20000.0,589.96,65,4,190,1,M,Paris,1
4476,3,130000.0,7253.35,61,8,211,1,M,Saarbrücken,2
4477,1,10000.0,68.97,79,3,208,1,M,Roubaix,1
4478,3,30000.0,6786.1182,41,7,262,1,M,Wokingham,1
4479,1,30000.0,4.99,55,1,79,1,M,Colombes,1
4480,2,30000.0,81.46,80,3,34,1,M,Brisbane,1
4481,1,50000.0,2354.98,42,2,261,1,M,Westminster,0
4482,2,50000.0,152.96,48,5,179,1,M,Oakland,0
4483,2,70000.0,3152.96,54,5,201,1,M,Redmond,0
4484,3,90000.0,256.24,49,8,158,1,M,Metchosin,3
4485,2,110000.0,3394.8975,74,6,35,1,M,Burbank,3
4486,1,60000.0,2419.06,47,2,8,1,M,Bellingham,0
4487,1,60000.0,37.27,77,3,10,1,M,Berkeley,0
4488,1,130000.0,27.28,52,2,124,1,M,Imperial Beach,2
4489,1,30000.0,30.97,42,2,223,1,M,Santa Monica,1
4490,1,30000.0,38.98,70,2,264,1,M,Woodburn,1
4491,17,40000.0,980.77,40,36,136,1,M,Langford,1
4492,1,30000.0,24.99,39,1,255,0,F,Warrington,1
4493,3,80000.0,6844.4082,55,9,192,0,F,Perth,3
4494,1,40000.0,80.96,39,3,4,0,F,Beaverton,1
4495,2,60000.0,6090.59,56,5,122,0,F,Hobart,0
4496,1,10000.0,70.95,55,4,190,0,F,Paris,1
4497,2,40000.0,3021.0225,43,5,152,1,M,Maidenhead,1
4498,2,70000.0,6056.61,37,3,161,1,M,Milsons Point,0
4499,1,80000.0,39.99,60,2,256,1,M,Warrnambool,3
4500,2,90000.0,4179.33,54,3,112,1,M,Gold Coast,3
4501,1,150000.0,44.91,71,4,260,1,M,West Sussex,2
4502,2,130000.0,104.24,54,5,176,1,M,North Sydney,2
4503,2,20000.0,5910.55,37,4,82,1,M,Concord,1
4504,1,20000.0,1283.82,40,4,120,1,M,Hervey Bay,1
4505,2,20000.0,3048.56,39,6,189,1,M,Pantin,1
4506,1,20000.0,25.48,47,2,212,1,M,Saarlouis,1
4507,2,110000.0,5974.23,46,4,234,1,M,Springwood,3
4508,1,30000.0,1268.84,49,2,190,1,M,Paris,1
4509,2,30000.0,2512.96,75,4,121,1,M,High Wycombe,1
4510,3,60000.0,105.22,42,4,234,1,M,Springwood,0
4511,1,70000.0,58.98,44,2,245,1,M,Townsville,0
4512,2,90000.0,4381.3896,40,4,241,1,M,Sydney,3
4513,3,150000.0,5141.4282,47,4,196,1,M,Port Macquarie,2
4514,1,20000.0,31.27,42,3,190,1,M,Paris,1
4515,1,60000.0,21.98,49,1,7,1,M,Bellflower,0
4516,1,70000.0,539.99,56,1,37,1,M,Burlingame,0
4517,2,90000.0,4377.75,60,3,120,1,M,Hervey Bay,3
4518,1,30000.0,89.97,38,3,95,1,M,Dunkerque,1
4519,1,130000.0,27.28,60,2,237,0,F,Stuttgart,2
4520,1,60000.0,588.96,47,4,10,0,F,Berkeley,0
4521,1,40000.0,69.97,47,3,266,0,F,Woolston,1
4522,2,60000.0,101.74,58,6,86,0,F,Cranbourne,0
4523,4,110000.0,9917.99,64,9,128,0,F,Kiel,3
4524,1,70000.0,4.99,43,1,241,0,F,Sydney,0
4525,2,70000.0,83.98,50,2,120,0,F,Hervey Bay,0
4526,1,80000.0,612.95,45,5,264,0,F,Woodburn,3
4527,1,80000.0,133.47,78,4,188,0,F,Palo Alto,3
4528,1,130000.0,7.28,55,2,220,0,F,San Francisco,2
4529,2,50000.0,5958.74,45,4,220,0,F,San Francisco,0
4530,1,60000.0,71.97,45,2,150,0,F,Los Angeles,0
4531,1,60000.0,24.99,77,1,103,0,F,Everett,0
4532,1,110000.0,7.28,51,2,232,0,F,Spokane,3
4533,2,30000.0,3341.81,43,5,10,0,F,Berkeley,1
4534,1,40000.0,36.27,40,3,66,0,F,Chula Vista,1
4535,4,40000.0,281.47,41,11,209,0,F,Royal Oak,1
4536,2,60000.0,208.96,43,6,66,0,F,Chula Vista,0
